id,pcid,cid,招生代码,zstype,coname,conamememo,bdenji,选测等级,xdenjinuma,xdenjinumb,xdenjicanchange,diploma,yearno,ty,pici,source_pici,source_zscode,招生专业代码,specname,specflag,specnamememo,specnamememolq,specnamememoplan,specnamememolq,specnamememoplan,招生计划增减,xuezi,xuefei,xuancei,sid,speccode,scateid,stypebig,stypesmall,计划招生,录取人数,最高分,最低分,分差,位次,segmenttotalman,linescore,zypingxing,zyzhengqiu,zyfucong,lastplannum,lastlqnum,2018最高分,2018最低分,2018分差,2018位次,lastsegmenttotalman,lastlinescore,lastzypingxing,lastzyzhengqiu,lastzyfucong,is985,is211,isyan,is11c,is11s,collegelevel,collegetype,province,banxuetype,分差2019,位次2019,分差2018,位次2018,分差2017,位次2017,分差2016,位次2016,分差2015,位次2015,isok
291652,43246,266,3119,,对外经济贸易大学,(北京）,5合格,AB+,8,7,1,本科,2019,文科,本科第一批次,,,11,外国语言文学类,910291652,0,(商务英语、翻译、英语)(只招英语考生),(商务英语、翻译、英语)(只招英语考生),外国语言文学类(商务英语、翻译、英语)(只招英语考生),,0,四,6000,√√√√,2331,50200,114,文学,外国语言文学类,2,2,385,384,45,876,90,339,2,0,0,2,2,382,382,45,772,76,337,2,0,0,0,1,0,0,1,A-,财经,北京,公办院校,0,0,45,772,0,0,0,0,0,0,0
291653,43246,266,3119,,对外经济贸易大学,(北京）,5合格,AB+,8,7,1,本科,2019,文科,本科第一批次,,,12,法学类,910291653,100326494,(法学),(法学),法学类(法学),,1,四,5000,√√√√,2292,30100,105,法学,法学类,4,4,386,385,46,804,72,339,4,0,0,3,3,382,382,45,772,76,337,3,0,0,0,1,0,0,1,A-,财经,北京,公办院校,0,0,45,772,0,0,0,0,0,0,1
291654,43246,266,3119,,对外经济贸易大学,(北京）,5合格,AB+,8,7,1,本科,2019,文科,本科第一批次,,,13,公共管理类,910291654,0,(海关管理、行政管理、公共事业管理),(海关管理、行政管理、公共事业管理),公共管理类(海关管理、行政管理、公共事业管理),,0,四,5000,√√√√,2527,120400,180,管理学,公共管理类,2,2,385,384,45,876,90,339,2,0,0,2,2,382,381,44,848,86,337,2,0,0,0,1,0,0,1,A-,财经,北京,公办院校,0,0,44,848,0,0,0,0,0,0,0
291655,43246,266,3119,,对外经济贸易大学,(北京）,5合格,AB+,8,7,1,本科,2019,文科,本科第一批次,,,14,保险学,120326495,100326495,,,保险学,,36077,四,5000,√√√√,10,20303,103,经济学,金融学类,1,1,386,386,47,728,76,339,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,A-,财经,北京,公办院校,0,0,0,0,0,0,0,0,0,0,1
291656,43246,266,3119,,对外经济贸易大学,(北京）,5合格,AB+,8,7,1,本科,2019,文科,本科第一批次,,,15,经济统计学,310226280,0,,,经济统计学,,0,四,5000,√√√√,5,20102,101,经济学,经济学类,1,1,385,385,46,804,72,339,1,0,0,1,1,383,383,46,686,86,337,1,0,0,0,1,0,0,1,A-,财经,北京,公办院校,0,0,46,686,44,741,29,864,34,691,0
292461,44060,270,7115,,西安工业大学,,5合格,BC ,6,4,1,本科,2019,文科,本科第一批次,,,1,汉语国际教育,220235979,0,,,汉语国际教育,,0,四,3500,√√√√,42,50103,113,文学,中国语言文学类,2,2,344,344,5,13696,589,339,2,0,0,2,2,342,341,4,13318,622,337,2,0,0,0,0,0,0,0,B,工科,陕西,公办院校,0,0,4,13318,3,12692,0,0,0,0,0
292462,44060,270,7115,,西安工业大学,,5合格,BC ,6,4,1,本科,2019,文科,本科第一批次,,,2,英语,910292462,100327199,,,英语,,0,四,4500,√√√√,45,50201,114,文学,外国语言文学类,2,2,348,347,8,11943,538,339,2,0,0,2,2,342,341,4,13318,622,337,2,0,0,0,0,0,0,0,B,工科,陕西,公办院校,0,0,4,13318,0,0,0,0,0,0,1
292463,44060,270,7115,,西安工业大学,,5合格,BC ,6,4,1,本科,2019,文科,本科第一批次,,,3,市场营销,220235982,100327200,,,市场营销,,0,四,3500,√√√√,298,120202,178,管理学,工商管理类,2,2,343,342,3,14897,624,339,2,0,0,2,2,340,340,3,13940,636,337,2,0,0,0,0,0,0,0,B,工科,陕西,公办院校,0,0,3,13940,3,12692,0,0,0,0,1
292464,44060,270,7115,,西安工业大学,,5合格,BC ,6,4,1,本科,2019,文科,本科第一批次,,,4,会计学,220235983,0,,,会计学,,0,四,3500,√√√√,2521,120203,178,管理学,工商管理类,2,2,345,343,4,14285,612,339,2,0,0,2,2,351,343,6,12182,554,337,2,0,0,0,0,0,0,0,B,工科,陕西,公办院校,0,0,6,12182,10,8831,0,0,0,0,0
292465,44060,270,7115,,西安工业大学,,5合格,BC ,6,4,1,本科,2019,文科,本科第一批次,,,5,人力资源管理,120327201,100327201,,,人力资源管理,,36077,四,3500,√√√√,302,120206,178,管理学,工商管理类,2,2,344,343,4,14285,612,339,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,工科,陕西,公办院校,0,0,0,0,0,0,0,0,0,0,1
292466,44060,270,7115,,西安工业大学,,5合格,BC ,6,4,1,本科,2019,文科,本科第一批次,,,6,物流管理,220235984,100327202,,,物流管理,,0,四,3500,√√√√,317,120601,182,管理学,物流管理与工程类,2,2,343,342,3,14897,624,339,2,0,0,2,2,340,338,1,15232,656,337,1,1,0,0,0,0,0,0,B,工科,陕西,公办院校,0,0,1,15232,3,12692,0,0,0,0,1
290799,42398,271,1225,,徐州医科大学,,5合格,BC ,6,4,1,本科,2019,文科,本科第一批次,,,1,公共管理类,120325714,200325714,(含公共事业管理(卫生事业管理)等2个专业),(含公共事业管理(卫生事业管理)等2个专业),公共管理类(含公共事业管理(卫生事业管理)等2个专业),,36077,四,5200,√√√√,2527,120400,180,管理学,公共管理类,40,40,344,340,1,16146,636,339,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B+,医药,江苏,公办院校,0,0,0,0,0,0,0,0,0,0,1
290800,42398,271,1225,,徐州医科大学,,5合格,BC ,6,4,1,本科,2019,文科,本科第一批次,,,2,护理学类,120325713,100325713,(护理学、助产学),(护理学、助产学),护理学类(护理学、助产学),,36077,四,6800,√√√√,0,,0,,,40,42,355,340,1,16146,636,339,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B+,医药,江苏,公办院校,0,0,0,0,0,0,0,0,0,0,1
291738,43337,283,3154,,首都经济贸易大学,(北京）,5合格,BB ,6,6,1,本科,2019,文科,本科第一批次,,,1,经济学,210226765,100326555,,,经济学,,0,四,5000,√√√√,4,20101,101,经济学,经济学类,2,2,367,367,28,3722,253,339,2,0,0,2,2,370,369,32,2558,211,337,2,0,0,0,0,0,0,0,B+,财经,北京,公办院校,0,0,32,2558,41,972,25,1314,19,2563,1
291739,43337,283,3154,,首都经济贸易大学,(北京）,5合格,BB ,6,6,1,本科,2019,文科,本科第一批次,,,2,会计学,210226766,100326556,,,会计学,,0,四,5000,√√√√,2521,120203,178,管理学,工商管理类,2,2,369,369,30,3201,273,339,2,0,0,2,2,369,365,28,3417,221,337,2,0,0,0,0,0,0,0,B+,财经,北京,公办院校,0,0,28,3417,32,2097,23,1598,18,2747,1
291920,43519,289,4307,,哈尔滨商业大学,,5合格,BB ,6,6,1,本科,2019,文科,本科第一批次,,,1,旅游管理,220230216,100326706,,,旅游管理,,0,四,3500,√√√√,2541,120901,185,管理学,旅游管理类,2,2,340,339,0,16782,607,339,2,0,0,2,2,338,336,-1,16535,659,337,2,0,0,0,0,0,0,0,B+,财经,黑龙江,公办院校,0,0,-1,16535,1,13980,0,0,0,0,1
291921,43519,289,4307,,哈尔滨商业大学,,5合格,BB ,6,6,1,本科,2019,文科,本科第一批次,,,2,法学,310230219,100326707,,,法学,,0,四,4000,√√√√,2293,30101,105,法学,法学类,2,2,340,340,1,16146,636,339,2,0,0,2,2,339,337,0,15888,647,337,1,1,0,0,0,0,0,0,B+,财经,黑龙江,公办院校,0,0,0,15888,1,13980,0,0,0,0,1
291922,43519,289,4307,,哈尔滨商业大学,,5合格,BB ,6,6,1,本科,2019,文科,本科第一批次,,,3,汉语言文学,220230218,100326708,,,汉语言文学,,0,四,4000,√√√√,40,50101,113,文学,中国语言文学类,2,2,341,341,2,15521,625,339,2,0,0,2,2,336,336,-1,16535,659,337,2,0,0,0,0,0,0,0,B+,财经,黑龙江,公办院校,0,0,-1,16535,1,13980,0,0,0,0,1
291923,43519,289,4307,,哈尔滨商业大学,,5合格,BB ,6,6,1,本科,2019,文科,本科第一批次,,,4,新闻学,110230217,100326709,,,新闻学,,0,四,8000,√√√√,107,50301,115,文学,新闻传播学类,2,2,339,339,0,16782,607,339,2,0,0,2,2,337,336,-1,16535,659,337,1,1,0,0,0,0,0,0,B+,财经,黑龙江,公办院校,0,0,-1,16535,-1,15328,8,24843,5,26383,1
291924,43519,289,4307,,哈尔滨商业大学,,5合格,BB ,6,6,1,本科,2019,文科,本科第一批次,,,5,工商管理类,0,0,(会计学院),(会计学院),工商管理类(会计学院),,36077,四,3500,√√√√,2519,120200,178,管理学,工商管理类,4,4,345,342,3,14897,624,339,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B+,财经,黑龙江,公办院校,0,0,0,0,0,0,0,0,0,0,0
291925,43519,289,4307,,哈尔滨商业大学,,5合格,BB ,6,6,1,本科,2019,文科,本科第一批次,,,6,国际经济与贸易,210177383,0,,,国际经济与贸易,,1,四,4200,√√√√,12,20401,104,经济学,经济与贸易类,2,2,339,339,0,16782,607,339,2,0,0,1,1,338,338,1,15232,656,337,1,0,0,0,0,0,0,0,B+,财经,黑龙江,公办院校,0,0,1,15232,0,0,1,8247,0,8773,0
291926,43519,289,4307,,哈尔滨商业大学,,5合格,BB ,6,6,1,本科,2019,文科,本科第一批次,,,7,财政学,210177385,0,,,财政学,,1,四,3500,√√√√,2285,20201,102,经济学,财政学类,2,2,344,343,4,14285,612,339,2,0,0,1,1,337,337,0,15888,647,337,1,0,0,0,0,0,0,0,B+,财经,黑龙江,公办院校,0,0,0,15888,0,0,-4,11066,1,8292,0
291927,43519,289,4307,,哈尔滨商业大学,,5合格,BB ,6,6,1,本科,2019,文科,本科第一批次,,,8,英语,310179171,0,(只招英语考生),(只招英语考生),英语(只招英语考生),,36077,四,4000,√√√√,45,50201,114,文学,外国语言文学类,2,2,340,340,1,16146,636,339,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B+,财经,黑龙江,公办院校,0,0,0,0,0,0,6,26637,0,0,0
292397,43996,290,6209,,重庆邮电大学,,5合格,B+B ,7,6,1,本科,2019,文科,本科第一批次,,,1,外国语言文学类,220235156,100327136,(只招英语考生),(只招英语考生),外国语言文学类(只招英语考生),,0,四,4500,√√√√,2331,50200,114,文学,外国语言文学类,2,2,349,349,10,10857,553,339,2,0,0,2,2,348,347,10,10113,497,337,2,0,0,0,0,0,0,0,B+,工科,重庆,公办院校,0,0,10,10113,6,10937,0,0,0,0,1
292398,43996,290,6209,,重庆邮电大学,,5合格,B+B ,7,6,1,本科,2019,文科,本科第一批次,,,2,法学类,220177717,0,,,法学类,,0,四,4500,√√√√,2292,30100,105,法学,法学类,2,2,354,350,11,10370,487,339,2,0,0,2,2,353,345,8,11096,537,337,2,0,0,0,0,0,0,0,B+,工科,重庆,公办院校,0,0,8,11096,0,0,1,8247,0,0,0
291254,42853,296,2203,,浙江理工大学,(杭州）,5合格,BB ,6,6,1,本科,2019,文科,本科第一批次,,,1,经济与贸易类,310221645,100326113,,,经济与贸易类,,0,四,6000,√√√√,2291,20400,104,经济学,经济与贸易类,3,3,350,349,10,10857,553,339,3,0,0,3,3,353,349,12,9090,507,337,3,0,0,0,0,0,0,0,B,工科,浙江,公办院校,0,0,12,9090,12,7887,6,6056,3,7409,1
291255,42853,296,2203,,浙江理工大学,(杭州）,5合格,BB ,6,6,1,本科,2019,文科,本科第一批次,,,2,工商管理类,310221644,100326114,,,工商管理类,,0,四,5300,√√√√,2519,120200,178,管理学,工商管理类,4,4,352,348,9,11410,533,339,4,0,0,4,4,352,348,11,9597,516,337,4,0,0,0,0,0,0,0,B,工科,浙江,公办院校,0,0,11,9597,10,8831,4,6876,2,7854,1
291256,42853,296,2203,,浙江理工大学,(杭州）,5合格,BB ,6,6,1,本科,2019,文科,本科第一批次,,,3,公共管理类,310221649,0,,,公共管理类,,0,四,5300,√√√√,2527,120400,180,管理学,公共管理类,3,3,350,348,9,11410,533,339,3,0,0,3,3,349,348,11,9597,516,337,3,0,0,0,0,0,0,0,B,工科,浙江,公办院校,0,0,11,9597,9,9346,1,8247,0,0,0
291257,42853,296,2203,,浙江理工大学,(杭州）,5合格,BB ,6,6,1,本科,2019,文科,本科第一批次,,,4,外国语言文学类,310221648,100326116,,,外国语言文学类,,0,四,5300,√√√√,2331,50200,114,文学,外国语言文学类,5,5,351,349,10,10857,553,339,5,0,0,5,5,349,347,10,10113,497,337,5,0,0,0,0,0,0,0,B,工科,浙江,公办院校,0,0,10,10113,8,9860,3,7328,0,0,1
291258,42853,296,2203,,浙江理工大学,(杭州）,5合格,BB ,6,6,1,本科,2019,文科,本科第一批次,,,5,新闻传播学类,210221647,100326117,,,新闻传播学类,,0,四,5300,√√√√,2332,50300,115,文学,新闻传播学类,5,5,352,348,9,11410,533,339,5,0,0,5,5,354,347,10,10113,497,337,5,0,0,0,0,0,0,0,B,工科,浙江,公办院校,0,0,10,10113,7,10380,2,7788,0,0,1
291464,43063,303,2521,,江西理工大学,(赣州）,5合格,BB ,6,6,1,本科,2019,文科,本科第一批次,,,1,会计学,110224038,100326317,,,会计学,,1,四,4660,√√√√,2521,120203,178,管理学,工商管理类,2,2,341,340,1,16146,636,339,2,0,0,1,1,338,338,1,15232,656,337,1,0,0,0,0,0,0,0,B,工科,江西,公办院校,0,0,1,15232,1,13980,20,15049,17,16267,1
291465,43063,303,2521,,江西理工大学,(赣州）,5合格,BB ,6,6,1,本科,2019,文科,本科第一批次,,,2,工商管理,220224045,100326318,,,工商管理,,1,四,4660,√√√√,2520,120201,178,管理学,工商管理类,2,2,340,339,0,16782,607,339,2,0,0,1,1,338,338,1,15232,656,337,1,0,0,0,0,0,0,0,B,工科,江西,公办院校,0,0,1,15232,0,14645,0,0,0,0,1
291466,43063,303,2521,,江西理工大学,(赣州）,5合格,BB ,6,6,1,本科,2019,文科,本科第一批次,,,3,金融学,220224040,100326319,,,金融学,,1,四,4660,√√√√,2287,20301,103,经济学,金融学类,2,3,340,339,0,16782,607,339,3,0,0,1,1,340,340,3,13940,636,337,1,0,0,0,0,0,0,0,B,工科,江西,公办院校,0,0,3,13940,1,13980,0,0,0,0,1
291467,43063,303,2521,,江西理工大学,(赣州）,5合格,BB ,6,6,1,本科,2019,文科,本科第一批次,,,4,电子商务,110224041,0,,,电子商务,,1,四,5220,√√√√,320,120801,184,管理学,电子商务类,2,2,340,339,0,16782,607,339,2,0,0,1,1,338,338,1,15232,656,337,1,0,0,0,0,0,0,0,B,工科,江西,公办院校,0,0,1,15232,1,13980,14,19744,13,19372,0
291468,43063,303,2521,,江西理工大学,(赣州）,5合格,BB ,6,6,1,本科,2019,文科,本科第一批次,,,5,法学,110224042,100326320,,,法学,,-1,四,4660,√√√√,2293,30101,105,法学,法学类,2,2,342,342,3,14897,624,339,2,0,0,3,3,338,338,1,15232,656,337,3,0,0,0,0,0,0,0,B,工科,江西,公办院校,0,0,1,15232,5,11497,10,23124,16,16960,1
291469,43063,303,2521,,江西理工大学,(赣州）,5合格,BB ,6,6,1,本科,2019,文科,本科第一批次,,,6,行政管理,110224043,100326321,,,行政管理,,3,四,4660,√√√√,310,120402,180,管理学,公共管理类,4,3,341,339,0,16782,607,339,3,0,0,1,1,339,339,2,14576,656,337,1,0,0,0,0,0,0,0,B,工科,江西,公办院校,0,0,2,14576,0,14645,10,23124,14,18579,1
291470,43063,303,2521,,江西理工大学,(赣州）,5合格,BB ,6,6,1,本科,2019,文科,本科第一批次,,,7,英语,310224044,100326322,(只招英语考生),(只招英语考生),英语(只招英语考生),,2,四,4660,√√√√,45,50201,114,文学,外国语言文学类,3,3,341,339,0,16782,607,339,3,0,0,1,1,339,339,2,14576,656,337,1,0,0,0,0,0,0,0,B,工科,江西,公办院校,0,0,2,14576,1,13980,0,0,0,0,1
291471,43063,303,2521,,江西理工大学,(赣州）,5合格,BB ,6,6,1,本科,2019,文科,本科第一批次,,,8,日语,220224036,100326323,(只招英语考生),(只招英语考生),日语(只招英语考生),,2,四,4660,√√√√,51,50207,114,文学,外国语言文学类,3,3,341,340,1,16146,636,339,3,0,0,1,1,338,338,1,15232,656,337,1,0,0,0,0,0,0,0,B,工科,江西,公办院校,0,0,1,15232,1,13980,0,0,0,0,1
291472,43063,303,2521,,江西理工大学,(赣州）,5合格,BB ,6,6,1,本科,2019,文科,本科第一批次,,,9,财务管理,310224034,100326324,(南昌校区),(南昌校区),财务管理(南昌校区),,1,四,4660,√√√√,300,120204,178,管理学,工商管理类,2,2,340,339,0,16782,607,339,2,0,0,1,1,338,338,1,15232,656,337,1,0,0,0,0,0,0,0,B,工科,江西,公办院校,0,0,1,15232,1,13980,0,0,0,0,1
290806,42405,306,1242,,常州大学,,5合格,BC ,6,4,1,本科,2019,文科,本科第一批次,,,1,国际经济与贸易,210213482,100325718,,,国际经济与贸易,,0,四,5200,√√√√,12,20401,104,经济学,经济与贸易类,29,29,353,343,4,14285,612,339,29,0,0,29,29,356,341,4,13318,622,337,29,0,0,0,0,0,0,0,B+,工科,江苏,公办院校,0,0,4,13318,5,11497,0,8781,0,8773,1
290807,42405,306,1242,,常州大学,,5合格,BC ,6,4,1,本科,2019,文科,本科第一批次,,,2,园林,210213491,100325733,,,园林,,0,四,2500,√√√√,261,90502,164,农学,林学类,9,9,344,343,4,14285,612,339,9,0,0,9,9,349,340,3,13940,636,337,9,0,0,0,0,0,0,0,B+,工科,江苏,公办院校,0,0,3,13940,4,12102,22,13669,22,12720,1
290808,42405,306,1242,,常州大学,,5合格,BC ,6,4,1,本科,2019,文科,本科第一批次,,,3,商务英语,210213490,200325727,,,商务英语,,0,四,5200,√√√√,106,50262,114,文学,外国语言文学类,23,23,360,344,5,13696,589,339,23,0,0,23,23,354,340,3,13940,636,337,23,0,0,0,0,0,0,0,B+,工科,江苏,公办院校,0,0,3,13940,4,12102,23,12984,0,0,1
290809,42405,306,1242,,常州大学,,5合格,BC ,6,4,1,本科,2019,文科,本科第一批次,,,4,会计学,310213494,100325719,,,会计学,,0,四,5200,√√√√,2521,120203,178,管理学,工商管理类,35,35,367,345,6,13092,604,339,35,0,0,35,37,364,342,5,12736,582,337,35,2,0,0,0,0,0,0,B+,工科,江苏,公办院校,0,0,5,12736,6,10937,0,0,0,0,1
290810,42405,306,1242,,常州大学,,5合格,BC ,6,4,1,本科,2019,文科,本科第一批次,,,5,法学,910213484,100325730,(经济法),(经济法),法学(经济法),,0,四,5200,√√√√,2293,30101,105,法学,法学类,30,30,359,345,6,13092,604,339,30,0,0,30,30,365,341,4,13318,622,337,30,0,0,0,0,0,0,0,B+,工科,江苏,公办院校,0,0,4,13318,4,12102,23,12984,26,10345,1
290811,42405,306,1242,,常州大学,,5合格,BC ,6,4,1,本科,2019,文科,本科第一批次,,,6,汉语言文学,310213487,100325725,,,汉语言文学,,0,四,5200,√√√√,40,50101,113,文学,中国语言文学类,23,23,358,344,5,13696,589,339,23,0,0,23,23,353,341,4,13318,622,337,23,0,0,0,0,0,0,0,B+,工科,江苏,公办院校,0,0,4,13318,4,12102,0,0,0,0,1
290812,42405,306,1242,,常州大学,,5合格,BC ,6,4,1,本科,2019,文科,本科第一批次,,,7,公共事业管理,710213497,0,(城市房地产管理),(城市房地产管理),公共事业管理(城市房地产管理),,0,四,5200,√√√√,309,120401,180,管理学,公共管理类,2,2,347,345,6,13092,604,339,2,0,0,2,2,341,340,3,13940,636,337,2,0,0,0,0,0,0,0,B+,工科,江苏,公办院校,0,0,3,13940,3,12692,0,0,0,0,0
290813,42405,306,1242,,常州大学,,5合格,BC ,6,4,1,本科,2019,文科,本科第一批次,,,8,法学,910213485,100325729,(律师实务),(律师实务),法学(律师实务),,0,四,5200,√√√√,2293,30101,105,法学,法学类,16,16,358,346,7,12481,611,339,16,0,0,16,18,354,343,6,12182,554,337,16,2,0,0,0,0,0,0,B+,工科,江苏,公办院校,0,0,6,12182,6,10937,24,12279,25,10908,1
290814,42405,306,1242,,常州大学,,5合格,BC ,6,4,1,本科,2019,文科,本科第一批次,,,9,市场营销,210213493,100325722,,,市场营销,,0,四,5200,√√√√,298,120202,178,管理学,工商管理类,19,23,345,342,3,14897,624,339,19,4,0,19,19,347,340,3,13940,636,337,19,0,0,0,0,0,0,0,B+,工科,江苏,公办院校,0,0,3,13940,3,12692,23,12984,24,11480,1
290815,42405,306,1242,,常州大学,,5合格,BC ,6,4,1,本科,2019,文科,本科第一批次,,,10,日语,310213489,100325726,,,日语,,0,四,5200,√√√√,51,50207,114,文学,外国语言文学类,27,30,362,342,3,14897,624,339,27,3,0,27,27,353,340,3,13940,636,337,27,0,0,0,0,0,0,0,B+,工科,江苏,公办院校,0,0,3,13940,3,12692,0,0,0,0,1
290816,42405,306,1242,,常州大学,,5合格,BC ,6,4,1,本科,2019,文科,本科第一批次,,,11,公共事业管理,710213498,0,(新媒体管理),(新媒体管理),公共事业管理(新媒体管理),,0,四,5200,√√√√,309,120401,180,管理学,公共管理类,10,10,346,343,4,14285,612,339,10,0,0,10,10,343,341,4,13318,622,337,10,0,0,0,0,0,0,0,B+,工科,江苏,公办院校,0,0,4,13318,3,12692,0,0,0,0,0
290817,42405,306,1242,,常州大学,,5合格,BC ,6,4,1,本科,2019,文科,本科第一批次,,,12,社会工作,910213486,0,(政府社会服务),(政府社会服务),社会工作(政府社会服务),,0,四,5200,√√√√,19,30302,107,法学,社会学类,3,3,348,344,5,13696,589,339,3,0,0,3,3,341,341,4,13318,622,337,3,0,0,0,0,0,0,0,B+,工科,江苏,公办院校,0,0,4,13318,3,12692,0,0,0,0,0
290818,42405,306,1242,,常州大学,,5合格,BC ,6,4,1,本科,2019,文科,本科第一批次,,,13,护理学,210213492,100325734,,,护理学,,0,四,6800,√√√√,291,101101,399,医学,护理学类,9,7,348,342,3,14897,624,339,6,1,0,9,9,344,340,3,13940,636,337,9,0,0,0,0,0,0,0,B+,工科,江苏,公办院校,0,0,3,13940,3,12692,22,13669,22,12720,1
290819,42405,306,1242,,常州大学,,5合格,BC ,6,4,1,本科,2019,文科,本科第一批次,,,14,西班牙语,310213488,100325728,,,西班牙语,,0,四,5200,√√√√,49,50205,114,文学,外国语言文学类,25,25,366,343,4,14285,612,339,25,0,0,25,25,359,340,3,13940,636,337,25,0,0,0,0,0,0,0,B+,工科,江苏,公办院校,0,0,3,13940,4,12102,0,0,0,0,1
290820,42405,306,1242,,常州大学,,5合格,BC ,6,4,1,本科,2019,文科,本科第一批次,,,15,社会工作,910213499,0,(企业社会管理),(企业社会管理),社会工作(企业社会管理),,1,四,5200,√√√√,19,30302,107,法学,社会学类,4,4,346,344,5,13696,589,339,4,0,0,3,3,340,340,3,13940,636,337,3,0,0,0,0,0,0,0,B+,工科,江苏,公办院校,0,0,3,13940,3,12692,0,0,0,0,0
290821,42405,306,1242,,常州大学,,5合格,BC ,6,4,1,本科,2019,文科,本科第一批次,,,16,物流管理,210213496,100325723,,,物流管理,,0,四,5200,√√√√,317,120601,182,管理学,物流管理与工程类,11,11,346,343,4,14285,612,339,11,0,0,11,11,346,340,3,13940,636,337,11,0,0,0,0,0,0,0,B+,工科,江苏,公办院校,0,0,3,13940,4,12102,0,8781,0,8773,1
290822,42405,306,1242,,常州大学,,5合格,BC ,6,4,1,本科,2019,文科,本科第一批次,,,17,人力资源管理,210213495,100325724,,,人力资源管理,,1,四,5200,√√√√,302,120206,178,管理学,工商管理类,22,22,346,343,4,14285,612,339,22,0,0,21,21,345,340,3,13940,636,337,21,0,0,0,0,0,0,0,B+,工科,江苏,公办院校,0,0,3,13940,4,12102,0,8781,0,8773,1
290823,42405,306,1242,,常州大学,,5合格,BC ,6,4,1,本科,2019,文科,本科第一批次,,,18,金融学,210213483,100325720,,,金融学,,0,四,5200,√√√√,2287,20301,103,经济学,金融学类,40,40,366,344,5,13696,589,339,40,0,0,40,40,361,341,4,13318,622,337,40,0,0,0,0,0,0,0,B+,工科,江苏,公办院校,0,0,4,13318,5,11497,24,12279,26,10345,1
290824,42405,306,1242,,常州大学,,5合格,BC ,6,4,1,本科,2019,文科,本科第一批次,,,19,金融工程,210213500,100325721,,,金融工程,,0,四,5200,√√√√,9,20302,103,经济学,金融学类,20,20,349,343,4,14285,612,339,20,0,0,20,20,349,340,3,13940,636,337,20,0,0,0,0,0,0,0,B+,工科,江苏,公办院校,0,0,3,13940,3,12692,23,12984,0,0,1
291002,42601,306,1631,中外合作办学,常州大学,,5合格,BC ,6,4,1,本科,2019,文科,本科第一批次,,,1,信息管理与信息系统,120325902,200325902,"(中外合作办学)(第四、五学年可赴加拿大圣西维尔大学学习,学费按加拿大标准收取)","(中外合作办学)(第四、五学年可赴加拿大圣西维尔大学学习,学费按加拿大标准收取)","信息管理与信息系统(中外合作办学)(第四、五学年可赴加拿大圣西维尔大学学习,学费按加拿大标准收取)",,36077,五,26400,√√√√,293,120102,177,管理学,管理科学与工程类,16,9,341,330,-9,22857,664,339,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B+,工科,江苏,公办院校,0,0,0,0,0,0,0,0,0,0,1
291424,43023,307,2502,,华东交通大学,(南昌）,5合格,BB ,6,6,1,本科,2019,文科,本科第一批次,,,1,物流管理,110223597,0,,,物流管理,,0,四,4660,√√√√,317,120601,182,管理学,物流管理与工程类,1,1,341,341,2,15521,625,339,1,0,0,1,1,339,339,2,14576,656,337,1,0,0,0,0,0,0,0,B,工科,江西,公办院校,0,0,2,14576,4,12102,22,13669,25,10908,0
291425,43023,307,2502,,华东交通大学,(南昌）,5合格,BB ,6,6,1,本科,2019,文科,本科第一批次,,,2,金融学,220223599,100326264,,,金融学,,0,四,4660,√√√√,2287,20301,103,经济学,金融学类,2,2,345,341,2,15521,625,339,2,0,0,2,2,340,339,2,14576,656,337,2,0,0,0,0,0,0,0,B,工科,江西,公办院校,0,0,2,14576,2,13309,0,0,0,0,1
291426,43023,307,2502,,华东交通大学,(南昌）,5合格,BB ,6,6,1,本科,2019,文科,本科第一批次,,,3,会计学,510223602,100326265,,,会计学,,0,四,4660,√√√√,2521,120203,178,管理学,工商管理类,2,2,343,342,3,14897,624,339,2,0,0,2,2,343,340,3,13940,636,337,2,0,0,0,0,0,0,0,B,工科,江西,公办院校,0,0,3,13940,2,13309,0,0,0,0,1
291427,43023,307,2502,,华东交通大学,(南昌）,5合格,BB ,6,6,1,本科,2019,文科,本科第一批次,,,4,人力资源管理,110223603,100326266,,,人力资源管理,,0,四,4660,√√√√,302,120206,178,管理学,工商管理类,3,3,346,341,2,15521,625,339,3,0,0,3,3,340,339,2,14576,656,337,3,0,0,0,0,0,0,0,B,工科,江西,公办院校,0,0,2,14576,1,13980,23,12984,20,14049,1
291428,43023,307,2502,,华东交通大学,(南昌）,5合格,BB ,6,6,1,本科,2019,文科,本科第一批次,,,5,英语,310223604,0,(只招英语考生),(只招英语考生),英语(只招英语考生),,1,四,4660,√√√√,45,50201,114,文学,外国语言文学类,2,2,342,341,2,15521,625,339,2,0,0,1,1,339,339,2,14576,656,337,1,0,0,0,0,0,0,0,B,工科,江西,公办院校,0,0,2,14576,1,13980,0,0,0,0,0
