COMPANYCODE	SSNAME	SHAREHDNAME	SHAREHDTYPE	SHARESTYPE	RANK	SCODE	SNAME	RDATE	SHAREHDNUM	LTAG	ZB	NDATE	BZ	BDBL	SHAREHDCODE	SHAREHDRATIO	BDSUM	ZDF10	ZDF30	ZDF60,NOTICEDATE,ATTACHTYPE,ATTACHSIZE,ENDDATE,NOTICETITLE,INFOCODE,CDSY_SECUCODES,ANN_RELCOLUMNS,ANN_RELCODES,EUTIME,TABLEID,Order,Url
,2020-07-21T00:00:00+08:00,0,290.0,2020-07-21T00:00:00+08:00,首航高科:关于控股股东及实际控制人股份目前被司法冻结、轮候冻结以及诉讼事项和诉讼进展的公告,AN202007211393054879,"[{'SECURITYVARIETYCODE': '1000009734', 'SECURITYTYPECODE': '058001001', 'SECURITYCODE': '002665', 'SECURITYFULLNAME': '首航高科', 'SECURITYSHORTNAME': '首航高科', 'SECURITYTYPE': 'A股', 'TRADEMARKETCODE': '069001002003', 'TRADEMARKET': '深交所中小板', 'LISTINGSTATE': '0', 'COMPANYCODE': '80196292', 'Eid': 0}]","[{'COLUMNCODE': '001002006010', 'COLUMNNAME': '股份质押、冻结', 'NodeName': None, 'Eid': 0, 'Order': 301}, {'COLUMNCODE': '001002006014', 'COLUMNNAME': '诉讼仲裁', 'NodeName': None, 'Eid': 0, 'Order': 343}]","[{'CODETYPE': '058001001', 'CODEMARKET': '069001002003', 'SECURITYCODE': '002665', 'COMPANYCODE': None, 'Eid': 0}, {'CODETYPE': '058001001', 'CODEMARKET': '069001002003', 'SECURITYCODE': '002665', 'COMPANYCODE': None, 'Eid': 0}]",2020-07-21T08:01:44+08:00,2.0700000830354614e+17,301.0,"http://data.eastmoney.com/notices/detail/002665/AN202007211393054879,JWU5JWE2JTk2JWU4JTg4JWFhJWU5JWFiJTk4JWU3JWE3JTkx.html"
,2020-07-21T00:00:00+08:00,0,282.0,2020-07-21T00:00:00+08:00,605066:天正电气首次公开发行股票发行安排及初步询价公告,AN202007211392992204,"[{'SECURITYVARIETYCODE': '1001867269', 'SECURITYTYPECODE': '058001001', 'SECURITYCODE': '605066', 'SECURITYFULLNAME': '天正电气', 'SECURITYSHORTNAME': '天正电气', 'SECURITYTYPE': 'A股', 'TRADEMARKETCODE': '069001001001', 'TRADEMARKET': '上交所主板', 'LISTINGSTATE': '9', 'COMPANYCODE': '80994745', 'Eid': 0}]","[{'COLUMNCODE': '001002001001003001', 'COLUMNNAME': '初步询价及推介公告', 'NodeName': None, 'Eid': 0, 'Order': 71}]","[{'CODETYPE': '058001001', 'CODEMARKET': '069001001001', 'SECURITYCODE': '605066', 'COMPANYCODE': None, 'Eid': 0}]",2020-07-21T00:08:05+08:00,2.0700000830193037e+17,71.0,"http://data.eastmoney.com/notices/detail/605066/AN202007211392992204,JWU1JWE0JWE5JWU2JWFkJWEzJWU3JTk0JWI1JWU2JWIwJTk0.html"
,2020-07-21T00:00:00+08:00,0,2390.0,2020-07-21T00:00:00+08:00,605066:天正电气首次公开发行股票招股意向书摘要,AN202007211392992206,"[{'SECURITYVARIETYCODE': '1001867269', 'SECURITYTYPECODE': '058001001', 'SECURITYCODE': '605066', 'SECURITYFULLNAME': '天正电气', 'SECURITYSHORTNAME': '天正电气', 'SECURITYTYPE': 'A股', 'TRADEMARKETCODE': '069001001001', 'TRADEMARKET': '上交所主板', 'LISTINGSTATE': '9', 'COMPANYCODE': '80994745', 'Eid': 0}]","[{'COLUMNCODE': '001002001001002003', 'COLUMNNAME': '首发招股意向书摘要', 'NodeName': None, 'Eid': 0, 'Order': 63}]","[{'CODETYPE': '058001001', 'CODEMARKET': '069001001001', 'SECURITYCODE': '605066', 'COMPANYCODE': None, 'Eid': 0}]",2020-07-21T00:08:05+08:00,2.070000083019304e+17,63.0,"http://data.eastmoney.com/notices/detail/605066/AN202007211392992206,JWU1JWE0JWE5JWU2JWFkJWEzJWU3JTk0JWI1JWU2JWIwJTk0.html"
,2020-07-21T00:00:00+08:00,0,13944.0,2020-07-21T00:00:00+08:00,605066:天正电气首次公开发行股票招股意向书,AN202007211392992207,"[{'SECURITYVARIETYCODE': '1001867269', 'SECURITYTYPECODE': '058001001', 'SECURITYCODE': '605066', 'SECURITYFULLNAME': '天正电气', 'SECURITYSHORTNAME': '天正电气', 'SECURITYTYPE': 'A股', 'TRADEMARKETCODE': '069001001001', 'TRADEMARKET': '上交所主板', 'LISTINGSTATE': '9', 'COMPANYCODE': '80994745', 'Eid': 0}]","[{'COLUMNCODE': '001002001001002002', 'COLUMNNAME': '首发招股意向书', 'NodeName': None, 'Eid': 0, 'Order': 61}]","[{'CODETYPE': '058001001', 'CODEMARKET': '069001001001', 'SECURITYCODE': '605066', 'COMPANYCODE': None, 'Eid': 0}]",2020-07-21T00:08:05+08:00,2.070000083019304e+17,61.0,"http://data.eastmoney.com/notices/detail/605066/AN202007211392992207,JWU1JWE0JWE5JWU2JWFkJWEzJWU3JTk0JWI1JWU2JWIwJTk0.html"
,2020-07-21T00:00:00+08:00,0,483.0,2020-07-21T00:00:00+08:00,605088:冠盛股份首次公开发行股票投资风险特别公告(第二次),AN202007211392992203,"[{'SECURITYVARIETYCODE': '1001030437', 'SECURITYTYPECODE': '058001001', 'SECURITYCODE': '605088', 'SECURITYFULLNAME': '冠盛股份', 'SECURITYSHORTNAME': '冠盛股份', 'SECURITYTYPE': 'A股', 'TRADEMARKETCODE': '069001001001', 'TRADEMARKET': '上交所主板', 'LISTINGSTATE': '9', 'COMPANYCODE': '80445062', 'Eid': 0}]","[{'COLUMNCODE': '001002001001008002', 'COLUMNNAME': '首发投资风险特别公告', 'NodeName': None, 'Eid': 0, 'Order': 99}]","[{'CODETYPE': '058001001', 'CODEMARKET': '069001001001', 'SECURITYCODE': '605088', 'COMPANYCODE': None, 'Eid': 0}]",2020-07-21T00:07:09+08:00,2.0700000830193037e+17,99.0,"http://data.eastmoney.com/notices/detail/605088/AN202007211392992203,JWU1JTg2JWEwJWU3JTliJTliJWU4JTgyJWExJWU0JWJiJWJk.html"
,2020-07-21T00:00:00+08:00,0,45288.0,2020-07-21T00:00:00+08:00,甘源食品:首次公开发行股票发行公告,AN202007201392990785,"[{'SECURITYVARIETYCODE': '1001825982', 'SECURITYTYPECODE': '058001001', 'SECURITYCODE': '002991', 'SECURITYFULLNAME': '甘源食品', 'SECURITYSHORTNAME': '甘源食品', 'SECURITYTYPE': 'A股', 'TRADEMARKETCODE': '069001002003', 'TRADEMARKET': '深交所中小板', 'LISTINGSTATE': '9', 'COMPANYCODE': '80994683', 'Eid': 0}]","[{'COLUMNCODE': '001002001001005001', 'COLUMNNAME': '网下发行公告', 'NodeName': None, 'Eid': 0, 'Order': 81}, {'COLUMNCODE': '001002001001005002', 'COLUMNNAME': '网上发行公告', 'NodeName': None, 'Eid': 0, 'Order': 83}]","[{'CODETYPE': '058001001', 'CODEMARKET': '069001002003', 'SECURITYCODE': '002991', 'COMPANYCODE': None, 'Eid': 0}, {'CODETYPE': '058001001', 'CODEMARKET': '069001002003', 'SECURITYCODE': '002991', 'COMPANYCODE': None, 'Eid': 0}]",2020-07-20T23:57:31+08:00,2.070000083018845e+17,81.0,"http://data.eastmoney.com/notices/detail/002991/AN202007201392990785,JWU3JTk0JTk4JWU2JWJhJTkwJWU5JWEzJTlmJWU1JTkzJTgx.html"
,2020-07-21T00:00:00+08:00,0,21729.0,2020-07-21T00:00:00+08:00,甘源食品:首次公开发行股票招股说明书,AN202007201392990783,"[{'SECURITYVARIETYCODE': '1001825982', 'SECURITYTYPECODE': '058001001', 'SECURITYCODE': '002991', 'SECURITYFULLNAME': '甘源食品', 'SECURITYSHORTNAME': '甘源食品', 'SECURITYTYPE': 'A股', 'TRADEMARKETCODE': '069001002003', 'TRADEMARKET': '深交所中小板', 'LISTINGSTATE': '9', 'COMPANYCODE': '80994683', 'Eid': 0}]","[{'COLUMNCODE': '001002001001002004', 'COLUMNNAME': '首发招股说明书', 'NodeName': None, 'Eid': 0, 'Order': 65}]","[{'CODETYPE': '058001001', 'CODEMARKET': '069001002003', 'SECURITYCODE': '002991', 'COMPANYCODE': None, 'Eid': 0}]",2020-07-20T23:57:14+08:00,2.070000083018845e+17,65.0,"http://data.eastmoney.com/notices/detail/002991/AN202007201392990783,JWU3JTk0JTk4JWU2JWJhJTkwJWU5JWEzJTlmJWU1JTkzJTgx.html"
,2020-07-21T00:00:00+08:00,0,249.0,2020-07-21T00:00:00+08:00,天地在线:首次公开发行股票投资风险特别公告,AN202007201392990790,"[{'SECURITYVARIETYCODE': '1000950853', 'SECURITYTYPECODE': '058001001', 'SECURITYCODE': '002995', 'SECURITYFULLNAME': '天地在线', 'SECURITYSHORTNAME': '天地在线', 'SECURITYTYPE': 'A股', 'TRADEMARKETCODE': '069001002003', 'TRADEMARKET': '深交所中小板', 'LISTINGSTATE': '9', 'COMPANYCODE': '80629832', 'Eid': 0}]","[{'COLUMNCODE': '001002001001008002', 'COLUMNNAME': '首发投资风险特别公告', 'NodeName': None, 'Eid': 0, 'Order': 99}]","[{'CODETYPE': '058001001', 'CODEMARKET': '069001002003', 'SECURITYCODE': '002995', 'COMPANYCODE': None, 'Eid': 0}]",2020-07-20T23:56:46+08:00,2.070000083018845e+17,99.0,"http://data.eastmoney.com/notices/detail/002995/AN202007201392990790,JWU1JWE0JWE5JWU1JTljJWIwJWU1JTljJWE4JWU3JWJhJWJm.html"
,2020-07-21T00:00:00+08:00,0,3987.0,2020-07-21T00:00:00+08:00,甘源食品:首次公开发行股票招股说明书摘要,AN202007201392990786,"[{'SECURITYVARIETYCODE': '1001825982', 'SECURITYTYPECODE': '058001001', 'SECURITYCODE': '002991', 'SECURITYFULLNAME': '甘源食品', 'SECURITYSHORTNAME': '甘源食品', 'SECURITYTYPE': 'A股', 'TRADEMARKETCODE': '069001002003', 'TRADEMARKET': '深交所中小板', 'LISTINGSTATE': '9', 'COMPANYCODE': '80994683', 'Eid': 0}]","[{'COLUMNCODE': '001002001001002005', 'COLUMNNAME': '首发招股说明书摘要', 'NodeName': None, 'Eid': 0, 'Order': 67}]","[{'CODETYPE': '058001001', 'CODEMARKET': '069001002003', 'SECURITYCODE': '002991', 'COMPANYCODE': None, 'Eid': 0}]",2020-07-20T23:56:46+08:00,2.070000083018845e+17,67.0,"http://data.eastmoney.com/notices/detail/002991/AN202007201392990786,JWU3JTk0JTk4JWU2JWJhJTkwJWU5JWEzJTlmJWU1JTkzJTgx.html"
,2020-07-21T00:00:00+08:00,0,537.0,2020-07-21T00:00:00+08:00,天地在线:首次公开发行股票发行公告,AN202007201392990788,"[{'SECURITYVARIETYCODE': '1000950853', 'SECURITYTYPECODE': '058001001', 'SECURITYCODE': '002995', 'SECURITYFULLNAME': '天地在线', 'SECURITYSHORTNAME': '天地在线', 'SECURITYTYPE': 'A股', 'TRADEMARKETCODE': '069001002003', 'TRADEMARKET': '深交所中小板', 'LISTINGSTATE': '9', 'COMPANYCODE': '80629832', 'Eid': 0}]","[{'COLUMNCODE': '001002001001005001', 'COLUMNNAME': '网下发行公告', 'NodeName': None, 'Eid': 0, 'Order': 81}, {'COLUMNCODE': '001002001001005002', 'COLUMNNAME': '网上发行公告', 'NodeName': None, 'Eid': 0, 'Order': 83}]","[{'CODETYPE': '058001001', 'CODEMARKET': '069001002003', 'SECURITYCODE': '002995', 'COMPANYCODE': None, 'Eid': 0}, {'CODETYPE': '058001001', 'CODEMARKET': '069001002003', 'SECURITYCODE': '002995', 'COMPANYCODE': None, 'Eid': 0}]",2020-07-20T23:56:25+08:00,2.070000083018845e+17,81.0,"http://data.eastmoney.com/notices/detail/002995/AN202007201392990788,JWU1JWE0JWE5JWU1JTljJWIwJWU1JTljJWE4JWU3JWJhJWJm.html"
,2020-07-21T00:00:00+08:00,0,257.0,2020-07-21T00:00:00+08:00,甘源食品:首次公开发行股票投资风险特别公告,AN202007201392990789,"[{'SECURITYVARIETYCODE': '1001825982', 'SECURITYTYPECODE': '058001001', 'SECURITYCODE': '002991', 'SECURITYFULLNAME': '甘源食品', 'SECURITYSHORTNAME': '甘源食品', 'SECURITYTYPE': 'A股', 'TRADEMARKETCODE': '069001002003', 'TRADEMARKET': '深交所中小板', 'LISTINGSTATE': '9', 'COMPANYCODE': '80994683', 'Eid': 0}]","[{'COLUMNCODE': '001002001001008002', 'COLUMNNAME': '首发投资风险特别公告', 'NodeName': None, 'Eid': 0, 'Order': 99}]","[{'CODETYPE': '058001001', 'CODEMARKET': '069001002003', 'SECURITYCODE': '002991', 'COMPANYCODE': None, 'Eid': 0}]",2020-07-20T23:56:25+08:00,2.070000083018845e+17,99.0,"http://data.eastmoney.com/notices/detail/002991/AN202007201392990789,JWU3JTk0JTk4JWU2JWJhJTkwJWU5JWEzJTlmJWU1JTkzJTgx.html"
,2020-07-21T00:00:00+08:00,0,329.0,2020-07-21T00:00:00+08:00,京蓝科技:关于召开2020年第六次临时股东大会的通知,AN202007201392959718,"[{'SECURITYVARIETYCODE': '1000002485', 'SECURITYTYPECODE': '058001001', 'SECURITYCODE': '000711', 'SECURITYFULLNAME': '京蓝科技', 'SECURITYSHORTNAME': '京蓝科技', 'SECURITYTYPE': 'A股', 'TRADEMARKETCODE': '069001002001', 'TRADEMARKET': '深交所主板', 'LISTINGSTATE': '0', 'COMPANYCODE': '10001028', 'Eid': 0}]","[{'COLUMNCODE': '001002003001002', 'COLUMNNAME': '召开股东大会通知', 'NodeName': None, 'Eid': 0, 'Order': 999}]","[{'CODETYPE': '058001001', 'CODEMARKET': '069001002001', 'SECURITYCODE': '000711', 'COMPANYCODE': None, 'Eid': 0}]",2020-07-20T22:06:41+08:00,2.0700000830145322e+17,999.0,"http://data.eastmoney.com/notices/detail/000711/AN202007201392959718,JWU0JWJhJWFjJWU4JTkzJTlkJWU3JWE3JTkxJWU2JThhJTgw.html"
,2020-07-21T00:00:00+08:00,0,146.0,2020-07-21T00:00:00+08:00,600651:*ST飞乐关于中国证券监督管理委员会上市公司并购重组审核委员会审核意见的回复公告,AN202007201392930889,"[{'SECURITYVARIETYCODE': '1000002170', 'SECURITYTYPECODE': '058001001', 'SECURITYCODE': '600651', 'SECURITYFULLNAME': '*ST飞乐', 'SECURITYSHORTNAME': '*ST飞乐', 'SECURITYTYPE': 'A股', 'TRADEMARKETCODE': '069001001003', 'TRADEMARKET': '上交所风险警示板', 'LISTINGSTATE': '0', 'COMPANYCODE': '10000458', 'Eid': 0}]","[{'COLUMNCODE': '001002008', 'COLUMNNAME': '其他', 'NodeName': None, 'Eid': 0, 'Order': 999}]","[{'CODETYPE': '058001001', 'CODEMARKET': '069001001003', 'SECURITYCODE': '600651', 'COMPANYCODE': None, 'Eid': 0}]",2020-07-20T22:03:20+08:00,2.0700000829837245e+17,999.0,"http://data.eastmoney.com/notices/detail/600651/AN202007201392930889,KlNUJWU5JWEzJTllJWU0JWI5JTkw.html"
,2020-07-21T00:00:00+08:00,0,148.0,2020-07-21T00:00:00+08:00,600217:中再资环独立董事关于公司为全资子公司融资提供担保的专项意见,AN202007201392930905,"[{'SECURITYVARIETYCODE': '1000000547', 'SECURITYTYPECODE': '058001001', 'SECURITYCODE': '600217', 'SECURITYFULLNAME': '中再资环', 'SECURITYSHORTNAME': '中再资环', 'SECURITYTYPE': 'A股', 'TRADEMARKETCODE': '069001001001', 'TRADEMARKET': '上交所主板', 'LISTINGSTATE': '0', 'COMPANYCODE': '10000175', 'Eid': 0}]","[{'COLUMNCODE': '001003001001003', 'COLUMNNAME': '专项说明/独立意见', 'NodeName': None, 'Eid': 0, 'Order': 999}]","[{'CODETYPE': '058001001', 'CODEMARKET': '069001001001', 'SECURITYCODE': '600217', 'COMPANYCODE': None, 'Eid': 0}]",2020-07-20T22:03:16+08:00,2.070000082983725e+17,999.0,"http://data.eastmoney.com/notices/detail/600217/AN202007201392930905,JWU0JWI4JWFkJWU1JTg2JThkJWU4JWI1JTg0JWU3JThlJWFm.html"
,2020-07-21T00:00:00+08:00,0,117.0,2020-07-21T00:00:00+08:00,600267:海正药业:中信建投证券股份有限公司关于浙江海正药业股份有限公司本次交易发行价格调整机制的核查意见,AN202007201392950899,"[{'SECURITYVARIETYCODE': '1000001872', 'SECURITYTYPECODE': '058001001', 'SECURITYCODE': '600267', 'SECURITYFULLNAME': '海正药业', 'SECURITYSHORTNAME': '海正药业', 'SECURITYTYPE': 'A股', 'TRADEMARKETCODE': '069001001001', 'TRADEMARKET': '上交所主板', 'LISTINGSTATE': '0', 'COMPANYCODE': '10000218', 'Eid': 0}]","[{'COLUMNCODE': '001003002001', 'COLUMNNAME': '保荐/核查意见', 'NodeName': None, 'Eid': 0, 'Order': 999}]","[{'CODETYPE': '058001001', 'CODEMARKET': '069001001001', 'SECURITYCODE': '600267', 'COMPANYCODE': None, 'Eid': 0}]",2020-07-20T22:02:42+08:00,2.070000083011398e+17,999.0,"http://data.eastmoney.com/notices/detail/600267/AN202007201392950899,JWU2JWI1JWI3JWU2JWFkJWEzJWU4JThkJWFmJWU0JWI4JTlh.html"
,2020-07-21T00:00:00+08:00,0,71.0,2020-07-21T00:00:00+08:00,海翔药业:监事会关于2020年员工持股计划相关事项的审核意见,AN202007201392963448,"[{'SECURITYVARIETYCODE': '1000006279', 'SECURITYTYPECODE': '058001001', 'SECURITYCODE': '002099', 'SECURITYFULLNAME': '海翔药业', 'SECURITYSHORTNAME': '海翔药业', 'SECURITYTYPE': 'A股', 'TRADEMARKETCODE': '069001002003', 'TRADEMARKET': '深交所中小板', 'LISTINGSTATE': '0', 'COMPANYCODE': '80088472', 'Eid': 0}]","[{'COLUMNCODE': '001003001001003', 'COLUMNNAME': '专项说明/独立意见', 'NodeName': None, 'Eid': 0, 'Order': 999}]","[{'CODETYPE': '058001001', 'CODEMARKET': '069001002003', 'SECURITYCODE': '002099', 'COMPANYCODE': None, 'Eid': 0}]",2020-07-20T22:02:42+08:00,2.0700000830150707e+17,999.0,"http://data.eastmoney.com/notices/detail/002099/AN202007201392963448,JWU2JWI1JWI3JWU3JWJmJTk0JWU4JThkJWFmJWU0JWI4JTlh.html"
,2020-07-21T00:00:00+08:00,0,196.0,2020-07-21T00:00:00+08:00,华铁股份:监事会关于公司股票期权激励计划授予日激励对象名单的核查意见,AN202007201392963806,"[{'SECURITYVARIETYCODE': '1000002421', 'SECURITYTYPECODE': '058001001', 'SECURITYCODE': '000976', 'SECURITYFULLNAME': '华铁股份', 'SECURITYSHORTNAME': '华铁股份', 'SECURITYTYPE': 'A股', 'TRADEMARKETCODE': '069001002001', 'TRADEMARKET': '深交所主板', 'LISTINGSTATE': '0', 'COMPANYCODE': '10001226', 'Eid': 0}]","[{'COLUMNCODE': '001003001001003', 'COLUMNNAME': '专项说明/独立意见', 'NodeName': None, 'Eid': 0, 'Order': 999}]","[{'CODETYPE': '058001001', 'CODEMARKET': '069001002001', 'SECURITYCODE': '000976', 'COMPANYCODE': None, 'Eid': 0}]",2020-07-20T22:02:22+08:00,2.0700000830151082e+17,999.0,"http://data.eastmoney.com/notices/detail/000976/AN202007201392963806,JWU1JThkJThlJWU5JTkzJTgxJWU4JTgyJWExJWU0JWJiJWJk.html"
,2020-07-21T00:00:00+08:00,0,409.0,2020-07-21T00:00:00+08:00,华铁股份:上海信公企业管理咨询有限公司关于公司2020年股票期权激励计划首次授予相关事项之独立财务顾问报告,AN202007201392963800,"[{'SECURITYVARIETYCODE': '1000002421', 'SECURITYTYPECODE': '058001001', 'SECURITYCODE': '000976', 'SECURITYFULLNAME': '华铁股份', 'SECURITYSHORTNAME': '华铁股份', 'SECURITYTYPE': 'A股', 'TRADEMARKETCODE': '069001002001', 'TRADEMARKET': '深交所主板', 'LISTINGSTATE': '0', 'COMPANYCODE': '10001226', 'Eid': 0}]","[{'COLUMNCODE': '001003002001', 'COLUMNNAME': '保荐/核查意见', 'NodeName': None, 'Eid': 0, 'Order': 999}]","[{'CODETYPE': '058001001', 'CODEMARKET': '069001002001', 'SECURITYCODE': '000976', 'COMPANYCODE': None, 'Eid': 0}]",2020-07-20T22:02:22+08:00,2.0700000830151082e+17,999.0,"http://data.eastmoney.com/notices/detail/000976/AN202007201392963800,JWU1JThkJThlJWU5JTkzJTgxJWU4JTgyJWExJWU0JWJiJWJk.html"
,2020-07-21T00:00:00+08:00,0,188.0,2020-07-21T00:00:00+08:00,600449:宁夏建材关于公司全资子公司乌海市西水水泥有限责任公司与中国联合水泥集团有限公司所属部分子公司发生关联交易的公告,AN202007201392930893,"[{'SECURITYVARIETYCODE': '1000001141', 'SECURITYTYPECODE': '058001001', 'SECURITYCODE': '600449', 'SECURITYFULLNAME': '宁夏建材', 'SECURITYSHORTNAME': '宁夏建材', 'SECURITYTYPE': 'A股', 'TRADEMARKETCODE': '069001001001', 'TRADEMARKET': '上交所主板', 'LISTINGSTATE': '0', 'COMPANYCODE': '10001300', 'Eid': 0}]","[{'COLUMNCODE': '001002008', 'COLUMNNAME': '其他', 'NodeName': None, 'Eid': 0, 'Order': 999}]","[{'CODETYPE': '058001001', 'CODEMARKET': '069001001001', 'SECURITYCODE': '600449', 'COMPANYCODE': None, 'Eid': 0}]",2020-07-20T22:01:38+08:00,2.0700000829837248e+17,999.0,"http://data.eastmoney.com/notices/detail/600449/AN202007201392930893,JWU1JWFlJTgxJWU1JWE0JThmJWU1JWJiJWJhJWU2JTlkJTkw.html"
,2020-07-21T00:00:00+08:00,0,120.0,2020-07-21T00:00:00+08:00,中兵红箭:关于全资子公司河南北方红阳机电有限公司归还募集资金的公告,AN202007201392932739,"[{'SECURITYVARIETYCODE': '1000004085', 'SECURITYTYPECODE': '058001001', 'SECURITYCODE': '000519', 'SECURITYFULLNAME': '中兵红箭', 'SECURITYSHORTNAME': '中兵红箭', 'SECURITYTYPE': 'A股', 'TRADEMARKETCODE': '069001002001', 'TRADEMARKET': '深交所主板', 'LISTINGSTATE': '0', 'COMPANYCODE': '10000861', 'Eid': 0}]","[{'COLUMNCODE': '001002008', 'COLUMNNAME': '其他', 'NodeName': None, 'Eid': 0, 'Order': 999}]","[{'CODETYPE': '058001001', 'CODEMARKET': '069001002001', 'SECURITYCODE': '000519', 'COMPANYCODE': None, 'Eid': 0}]",2020-07-20T22:01:26+08:00,2.0700000829860106e+17,999.0,"http://data.eastmoney.com/notices/detail/000519/AN202007201392932739,JWU0JWI4JWFkJWU1JTg1JWI1JWU3JWJhJWEyJWU3JWFlJWFk.html"
,2020-07-21T00:00:00+08:00,0,199.0,2020-07-21T00:00:00+08:00,开润股份:关于全资子公司使用闲置募集资金进行现金管理的进展公告,AN202007201392954239,"[{'SECURITYVARIETYCODE': '1000472471', 'SECURITYTYPECODE': '058001001', 'SECURITYCODE': '300577', 'SECURITYFULLNAME': '开润股份', 'SECURITYSHORTNAME': '开润股份', 'SECURITYTYPE': 'A股', 'TRADEMARKETCODE': '069001002002', 'TRADEMARKET': '深交所创业板', 'LISTINGSTATE': '0', 'COMPANYCODE': '80426003', 'Eid': 0}]","[{'COLUMNCODE': '001002008', 'COLUMNNAME': '其他', 'NodeName': None, 'Eid': 0, 'Order': 999}]","[{'CODETYPE': '058001001', 'CODEMARKET': '069001002002', 'SECURITYCODE': '300577', 'COMPANYCODE': None, 'Eid': 0}]",2020-07-20T22:01:03+08:00,2.0700000830136323e+17,999.0,"http://data.eastmoney.com/notices/detail/300577/AN202007201392954239,JWU1JWJjJTgwJWU2JWI2JWE2JWU4JTgyJWExJWU0JWJiJWJk.html"
,2020-07-21T00:00:00+08:00,0,367.0,2020-07-21T00:00:00+08:00,蓝黛传动:关于子公司诉讼进展及新增提起诉讼的公告,AN202007201392954718,"[{'SECURITYVARIETYCODE': '1000325012', 'SECURITYTYPECODE': '058001001', 'SECURITYCODE': '002765', 'SECURITYFULLNAME': '蓝黛传动', 'SECURITYSHORTNAME': '蓝黛传动', 'SECURITYTYPE': 'A股', 'TRADEMARKETCODE': '069001002003', 'TRADEMARKET': '深交所中小板', 'LISTINGSTATE': '0', 'COMPANYCODE': '80193468', 'Eid': 0}]","[{'COLUMNCODE': '001002008', 'COLUMNNAME': '其他', 'NodeName': None, 'Eid': 0, 'Order': 999}]","[{'CODETYPE': '058001001', 'CODEMARKET': '069001002003', 'SECURITYCODE': '002765', 'COMPANYCODE': None, 'Eid': 0}]",2020-07-20T22:01:03+08:00,2.070000083013697e+17,999.0,"http://data.eastmoney.com/notices/detail/002765/AN202007201392954718,JWU4JTkzJTlkJWU5JWJiJTliJWU0JWJjJWEwJWU1JThhJWE4.html"
,2020-07-21T00:00:00+08:00,0,207.0,2020-07-21T00:00:00+08:00,*ST华讯:关于子公司诉讼进展的公告,AN202007201392964602,"[{'SECURITYVARIETYCODE': '1000002427', 'SECURITYTYPECODE': '058001001', 'SECURITYCODE': '000687', 'SECURITYFULLNAME': '*ST华讯', 'SECURITYSHORTNAME': '*ST华讯', 'SECURITYTYPE': 'A股', 'TRADEMARKETCODE': '069001002005', 'TRADEMARKET': '深交所风险警示板', 'LISTINGSTATE': '0', 'COMPANYCODE': '10001006', 'Eid': 0}]","[{'COLUMNCODE': '001002008', 'COLUMNNAME': '其他', 'NodeName': None, 'Eid': 0, 'Order': 999}]","[{'CODETYPE': '058001001', 'CODEMARKET': '069001002005', 'SECURITYCODE': '000687', 'COMPANYCODE': None, 'Eid': 0}]",2020-07-20T22:00:47+08:00,2.0700000830152096e+17,999.0,"http://data.eastmoney.com/notices/detail/000687/AN202007201392964602,KlNUJWU1JThkJThlJWU4JWFlJWFm.html"
,2020-07-21T00:00:00+08:00,0,117.0,2020-07-21T00:00:00+08:00,海南高速:关于全资子公司与海汽琼海分公司签订土地使用权转让合同补充协议的公告,AN202007201392967110,"[{'SECURITYVARIETYCODE': '1000000659', 'SECURITYTYPECODE': '058001001', 'SECURITYCODE': '000886', 'SECURITYFULLNAME': '海南高速', 'SECURITYSHORTNAME': '海南高速', 'SECURITYTYPE': 'A股', 'TRADEMARKETCODE': '069001002001', 'TRADEMARKET': '深交所主板', 'LISTINGSTATE': '0', 'COMPANYCODE': '10001154', 'Eid': 0}]","[{'COLUMNCODE': '001002008', 'COLUMNNAME': '其他', 'NodeName': None, 'Eid': 0, 'Order': 999}]","[{'CODETYPE': '058001001', 'CODEMARKET': '069001002001', 'SECURITYCODE': '000886', 'COMPANYCODE': None, 'Eid': 0}]",2020-07-20T22:00:47+08:00,2.070000083015594e+17,999.0,"http://data.eastmoney.com/notices/detail/000886/AN202007201392967110,JWU2JWI1JWI3JWU1JThkJTk3JWU5JWFiJTk4JWU5JTgwJTlm.html"
,2020-07-21T00:00:00+08:00,0,278.0,2020-07-21T00:00:00+08:00,亿利达:2020年第一次临时股东大会的法律意见书,AN202007201392970303,"[{'SECURITYVARIETYCODE': '1000009321', 'SECURITYTYPECODE': '058001001', 'SECURITYCODE': '002686', 'SECURITYFULLNAME': '亿利达', 'SECURITYSHORTNAME': '亿利达', 'SECURITYTYPE': 'A股', 'TRADEMARKETCODE': '069001002003', 'TRADEMARKET': '深交所中小板', 'LISTINGSTATE': '0', 'COMPANYCODE': '80133642', 'Eid': 0}]","[{'COLUMNCODE': '001003002002', 'COLUMNNAME': '法律意见书', 'NodeName': None, 'Eid': 0, 'Order': 999}]","[{'CODETYPE': '058001001', 'CODEMARKET': '069001002003', 'SECURITYCODE': '002686', 'COMPANYCODE': None, 'Eid': 0}]",2020-07-20T21:54:51+08:00,2.0700000830160214e+17,999.0,"http://data.eastmoney.com/notices/detail/002686/AN202007201392970303,JWU0JWJhJWJmJWU1JTg4JWE5JWU4JWJlJWJl.html"
